C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7
CE89  A9 00     LDA #$00                        A:83 X:77 Y:69 P:27 SP:80 CYC:2135
CE8B  20 66 CE  JSR $CE66                       A:00 X:77 Y:69 P:27 SP:80 CYC:2137
CE66  60        RTS                             A:00 X:77 Y:69 P:27 SP:7E CYC:2143
CE8E  D0 09     BNE $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:2149
CE90  30 07     BMI $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:2151
CE92  90 05     BCC $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:2153
CE94  70 03     BVS $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:2155
CE96  4C 9D CE  JMP $CE9D                       A:00 X:77 Y:69 P:27 SP:80 CYC:2157
CE9D  EA        NOP                             A:00 X:77 Y:69 P:27 SP:80 CYC:2160
CE9E  A9 CE     LDA #$CE                        A:00 X:77 Y:69 P:27 SP:80 CYC:2162
CEA0  48        PHA                             A:CE X:77 Y:69 P:A5 SP:80 CYC:2164
CEA1  A9 AE     LDA #$AE                        A:CE X:77 Y:69 P:A5 SP:7F CYC:2167
CEA3  48        PHA                             A:AE X:77 Y:69 P:A5 SP:7F CYC:2169
CEA4  A9 65     LDA #$65                        A:AE X:77 Y:69 P:A5 SP:7E CYC:2172
CEA6  48        PHA                             A:65 X:77 Y:69 P:25 SP:7E CYC:2174
CEA7  A9 55     LDA #$55                        A:65 X:77 Y:69 P:25 SP:7D CYC:2177
CEA9  A0 88     LDY #$88                        A:55 X:77 Y:69 P:25 SP:7D CYC:2179
CEAB  A2 99     LDX #$99                        A:55 X:77 Y:88 P:A5 SP:7D CYC:2181
CEAD  40        RTI                             A:55 X:99 Y:88 P:A5 SP:7D CYC:2183
CEAE  30 35     BMI $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC:2189
CEB0  50 33     BVC $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC:2191
CEB2  F0 31     BEQ $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC:2193
CEB4  90 2F     BCC $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC:2195
CEB6  C9 55     CMP #$55                        A:55 X:99 Y:88 P:65 SP:80 CYC:2197
CEB8  D0 2B     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC:2199
CEBA  C0 88     CPY #$88                        A:55 X:99 Y:88 P:67 SP:80 CYC:2201
CEBC  D0 27     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC:2203
CEBE  E0 99     CPX #$99                        A:55 X:99 Y:88 P:67 SP:80 CYC:2205
CEC0  D0 23     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC:2207
CEC2  A9 CE     LDA #$CE                        A:55 X:99 Y:88 P:67 SP:80 CYC:2209
CEC4  48        PHA                             A:CE X:99 Y:88 P:E5 SP:80 CYC:2211
CEC5  A9 CE     LDA #$CE                        A:CE X:99 Y:88 P:E5 SP:7F CYC:2214
CEC7  48        PHA                             A:CE X:99 Y:88 P:E5 SP:7F CYC:2216
CEC8  A9 87     LDA #$87                        A:CE X:99 Y:88 P:E5 SP:7E CYC:2219
CECA  48        PHA                             A:87 X:99 Y:88 P:E5 SP:7E CYC:2221
CECB  A9 55     LDA #$55                        A:87 X:99 Y:88 P:E5 SP:7D CYC:2224
CECD  40        RTI                             A:55 X:99 Y:88 P:65 SP:7D CYC:2226
CECE  10 15     BPL $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:2232
CED0  70 13     BVS $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:2234
CED2  D0 11     BNE $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:2236
CED4  90 0F     BCC $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:2238
CED6  C9 55     CMP #$55                        A:55 X:99 Y:88 P:A7 SP:80 CYC:2240
CED8  D0 0B     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:2242
CEDA  C0 88     CPY #$88                        A:55 X:99 Y:88 P:27 SP:80 CYC:2244
CEDC  D0 07     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:2246
CEDE  E0 99     CPX #$99                        A:55 X:99 Y:88 P:27 SP:80 CYC:2248
CEE0  D0 03     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:2250
CEE2  4C E9 CE  JMP $CEE9                       A:55 X:99 Y:88 P:27 SP:80 CYC:2252
CEE9  AE FF 07  LDX $07FF                       A:55 X:99 Y:88 P:27 SP:80 CYC:2255
CEEC  9A        TXS                             A:55 X:FB Y:88 P:A5 SP:80 CYC:2259
CEED  60        RTS                             A:55 X:FB Y:88 P:A5 SP:FB CYC:2261
C60C  20 EE CE  JSR $CEEE                       A:55 X:FB Y:88 P:A5 SP:FD CYC:2267
CEEE  A2 55     LDX #$55                        A:55 X:FB Y:88 P:A5 SP:FB CYC:2273
CEF0  A0 69     LDY #$69                        A:55 X:55 Y:88 P:25 SP:FB CYC:2275
CEF2  A9 FF     LDA #$FF                        A:55 X:55 Y:69 P:25 SP:FB CYC:2277
CEF4  85 01     STA $01                         A:FF X:55 Y:69 P:A5 SP:FB CYC:2279
CEF6  EA        NOP                             A:FF X:55 Y:69 P:A5 SP:FB CYC:2282
CEF7  24 01     BIT $01                         A:FF X:55 Y:69 P:A5 SP:FB CYC:2284
CEF9  38        SEC                             A:FF X:55 Y:69 P:E5 SP:FB CYC:2287
CEFA  A9 01     LDA #$01                        A:FF X:55 Y:69 P:E5 SP:FB CYC:2289
CEFC  4A        LSR                             A:01 X:55 Y:69 P:65 SP:FB CYC:2291
CEFD  90 1D     BCC $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC:2293
CEFF  D0 1B     BNE $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC:2295
CF01  30 19     BMI $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC:2297
CF03  50 17     BVC $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC:2299
CF05  C9 00     CMP #$00                        A:00 X:55 Y:69 P:67 SP:FB CYC:2301
CF07  D0 13     BNE $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC:2303
CF09  B8        CLV                             A:00 X:55 Y:69 P:67 SP:FB CYC:2305
CF0A  A9 AA     LDA #$AA                        A:00 X:55 Y:69 P:27 SP:FB CYC:2307
CF0C  4A        LSR                             A:AA X:55 Y:69 P:A5 SP:FB CYC:2309
CF0D  B0 0D     BCS $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:2311
CF0F  F0 0B     BEQ $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:2313
CF11  30 09     BMI $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:2315
CF13  70 07     BVS $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:2317
CF15  C9 55     CMP #$55                        A:55 X:55 Y:69 P:24 SP:FB CYC:2319
CF17  D0 03     BNE $CF1C                       A:55 X:55 Y:69 P:27 SP:FB CYC:2321
CF19  4C 20 CF  JMP $CF20                       A:55 X:55 Y:69 P:27 SP:FB CYC:2323
CF20  EA        NOP                             A:55 X:55 Y:69 P:27 SP:FB CYC:2326
CF21  24 01     BIT $01                         A:55 X:55 Y:69 P:27 SP:FB CYC:2328
CF23  38        SEC                             A:55 X:55 Y:69 P:E5 SP:FB CYC:2331
CF24  A9 80     LDA #$80                        A:55 X:55 Y:69 P:E5 SP:FB CYC:2333
CF26  0A        ASL                             A:80 X:55 Y:69 P:E5 SP:FB CYC:2335
CF27  90 1E     BCC $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:2337
CF29  D0 1C     BNE $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:2339
CF2B  30 1A     BMI $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:2341
CF2D  50 18     BVC $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:2343
CF2F  C9 00     CMP #$00                        A:00 X:55 Y:69 P:67 SP:FB CYC:2345
CF31  D0 14     BNE $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:2347
CF33  B8        CLV                             A:00 X:55 Y:69 P:67 SP:FB CYC:2349
CF34  38        SEC                             A:00 X:55 Y:69 P:27 SP:FB CYC:2351
CF35  A9 55     LDA #$55                        A:00 X:55 Y:69 P:27 SP:FB CYC:2353
CF37  0A        ASL                             A:55 X:55 Y:69 P:25 SP:FB CYC:2355
CF38  B0 0D     BCS $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2357
CF3A  F0 0B     BEQ $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2359
CF3C  10 09     BPL $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2361
CF3E  70 07     BVS $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2363
CF40  C9 AA     CMP #$AA                        A:AA X:55 Y:69 P:A4 SP:FB CYC:2365
CF42  D0 03     BNE $CF47                       A:AA X:55 Y:69 P:27 SP:FB CYC:2367
CF44  4C 4B CF  JMP $CF4B                       A:AA X:55 Y:69 P:27 SP:FB CYC:2369
CF4B  EA        NOP                             A:AA X:55 Y:69 P:27 SP:FB CYC:2372
CF4C  24 01     BIT $01                         A:AA X:55 Y:69 P:27 SP:FB CYC:2374
CF4E  38        SEC                             A:AA X:55 Y:69 P:E5 SP:FB CYC:2377
CF4F  A9 01     LDA #$01                        A:AA X:55 Y:69 P:E5 SP:FB CYC:2379
CF51  6A        ROR                             A:01 X:55 Y:69 P:65 SP:FB CYC:2381
CF52  90 1E     BCC $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:2383
CF54  F0 1C     BEQ $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:2385
CF56  10 1A     BPL $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:2387
CF58  50 18     BVC $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:2389
CF5A  C9 80     CMP #$80                        A:80 X:55 Y:69 P:E5 SP:FB CYC:2391
CF5C  D0 14     BNE $CF72                       A:80 X:55 Y:69 P:67 SP:FB CYC:2393
CF5E  B8        CLV                             A:80 X:55 Y:69 P:67 SP:FB CYC:2395
CF5F  18        CLC                             A:80 X:55 Y:69 P:27 SP:FB CYC:2397
CF60  A9 55     LDA #$55                        A:80 X:55 Y:69 P:26 SP:FB CYC:2399
CF62  6A        ROR                             A:55 X:55 Y:69 P:24 SP:FB CYC:2401
CF63  90 0D     BCC $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC:2403
CF65  F0 0B     BEQ $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC:2405
CF67  30 09     BMI $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC:2407
CF69  70 07     BVS $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC:2409
CF6B  C9 2A     CMP #$2A                        A:2A X:55 Y:69 P:25 SP:FB CYC:2411
CF6D  D0 03     BNE $CF72                       A:2A X:55 Y:69 P:27 SP:FB CYC:2413
CF6F  4C 76 CF  JMP $CF76                       A:2A X:55 Y:69 P:27 SP:FB CYC:2415
CF76  EA        NOP                             A:2A X:55 Y:69 P:27 SP:FB CYC:2418
CF77  24 01     BIT $01                         A:2A X:55 Y:69 P:27 SP:FB CYC:2420
CF79  38        SEC                             A:2A X:55 Y:69 P:E5 SP:FB CYC:2423
CF7A  A9 80     LDA #$80                        A:2A X:55 Y:69 P:E5 SP:FB CYC:2425
CF7C  2A        ROL                             A:80 X:55 Y:69 P:E5 SP:FB CYC:2427
CF7D  90 1E     BCC $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:2429
CF7F  F0 1C     BEQ $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:2431
CF81  30 1A     BMI $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:2433
CF83  50 18     BVC $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:2435
CF85  C9 01     CMP #$01                        A:01 X:55 Y:69 P:65 SP:FB CYC:2437
CF87  D0 14     BNE $CF9D                       A:01 X:55 Y:69 P:67 SP:FB CYC:2439
CF89  B8        CLV                             A:01 X:55 Y:69 P:67 SP:FB CYC:2441
CF8A  18        CLC                             A:01 X:55 Y:69 P:27 SP:FB CYC:2443
CF8B  A9 55     LDA #$55                        A:01 X:55 Y:69 P:26 SP:FB CYC:2445
CF8D  2A        ROL                             A:55 X:55 Y:69 P:24 SP:FB CYC:2447
CF8E  B0 0D     BCS $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2449
CF90  F0 0B     BEQ $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2451
CF92  10 09     BPL $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2453
CF94  70 07     BVS $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:2455
CF96  C9 AA     CMP #$AA                        A:AA X:55 Y:69 P:A4 SP:FB CYC:2457
CF98  D0 03     BNE $CF9D                       A:AA X:55 Y:69 P:27 SP:FB CYC:2459
CF9A  4C A1 CF  JMP $CFA1                       A:AA X:55 Y:69 P:27 SP:FB CYC:2461
CFA1  60        RTS                             A:AA X:55 Y:69 P:27 SP:FB CYC:2464
C60F  20 A2 CF  JSR $CFA2                       A:AA X:55 Y:69 P:27 SP:FD CYC:2470
CFA2  A5 00     LDA $00                         A:AA X:55 Y:69 P:27 SP:FB CYC:2476
CFA4  8D FF 07  STA $07FF                       A:00 X:55 Y:69 P:27 SP:FB CYC:2479
CFA7  A9 00     LDA #$00                        A:00 X:55 Y:69 P:27 SP:FB CYC:2483
CFA9  85 80     STA $80                         A:00 X:55 Y:69 P:27 SP:FB CYC:2485
CFAB  A9 02     LDA #$02                        A:00 X:55 Y:69 P:27 SP:FB CYC:2488
CFAD  85 81     STA $81                         A:02 X:55 Y:69 P:25 SP:FB CYC:2490
CFAF  A9 FF     LDA #$FF                        A:02 X:55 Y:69 P:25 SP:FB CYC:2493
CFB1  85 01     STA $01                         A:FF X:55 Y:69 P:A5 SP:FB CYC:2495
CFB3  A9 00     LDA #$00                        A:FF X:55 Y:69 P:A5 SP:FB CYC:2498
CFB5  85 82     STA $82                         A:00 X:55 Y:69 P:27 SP:FB CYC:2500
CFB7  A9 03     LDA #$03                        A:00 X:55 Y:69 P:27 SP:FB CYC:2503
CFB9  85 83     STA $83                         A:03 X:55 Y:69 P:25 SP:FB CYC:2505
CFBB  85 84     STA $84                         A:03 X:55 Y:69 P:25 SP:FB CYC:2508
CFBD  A9 00     LDA #$00                        A:03 X:55 Y:69 P:25 SP:FB CYC:2511
CFBF  85 FF     STA $FF                         A:00 X:55 Y:69 P:27 SP:FB CYC:2513
CFC1  A9 04     LDA #$04                        A:00 X:55 Y:69 P:27 SP:FB CYC:2516
CFC3  85 00     STA $00                         A:04 X:55 Y:69 P:25 SP:FB CYC:2518
CFC5  A9 5A     LDA #$5A                        A:04 X:55 Y:69 P:25 SP:FB CYC:2521
CFC7  8D 00 02  STA $0200                       A:5A X:55 Y:69 P:25 SP:FB CYC:2523
CFCA  A9 5B     LDA #$5B                        A:5A X:55 Y:69 P:25 SP:FB CYC:2527
CFCC  8D 00 03  STA $0300                       A:5B X:55 Y:69 P:25 SP:FB CYC:2529
CFCF  A9 5C     LDA #$5C                        A:5B X:55 Y:69 P:25 SP:FB CYC:2533
CFD1  8D 03 03  STA $0303                       A:5C X:55 Y:69 P:25 SP:FB CYC:2535
CFD4  A9 5D     LDA #$5D                        A:5C X:55 Y:69 P:25 SP:FB CYC:2539
CFD6  8D 00 04  STA $0400                       A:5D X:55 Y:69 P:25 SP:FB CYC:2541
CFD9  A2 00     LDX #$00                        A:5D X:55 Y:69 P:25 SP:FB CYC:2545
CFDB  A1 80     LDA ($80,X)                     A:5D X:00 Y:69 P:27 SP:FB CYC:2547
CFDD  C9 5A     CMP #$5A                        A:5A X:00 Y:69 P:25 SP:FB CYC:2553
CFDF  D0 1F     BNE $D000                       A:5A X:00 Y:69 P:27 SP:FB CYC:2555
CFE1  E8        INX                             A:5A X:00 Y:69 P:27 SP:FB CYC:2557
CFE2  E8        INX                             A:5A X:01 Y:69 P:25 SP:FB CYC:2559
CFE3  A1 80     LDA ($80,X)                     A:5A X:02 Y:69 P:25 SP:FB CYC:2561
CFE5  C9 5B     CMP #$5B                        A:5B X:02 Y:69 P:25 SP:FB CYC:2567
CFE7  D0 17     BNE $D000                       A:5B X:02 Y:69 P:27 SP:FB CYC:2569
CFE9  E8        INX                             A:5B X:02 Y:69 P:27 SP:FB CYC:2571
CFEA  A1 80     LDA ($80,X)                     A:5B X:03 Y:69 P:25 SP:FB CYC:2573
CFEC  C9 5C     CMP #$5C                        A:5C X:03 Y:69 P:25 SP:FB CYC:2579
CFEE  D0 10     BNE $D000                       A:5C X:03 Y:69 P:27 SP:FB CYC:2581
CFF0  A2 00     LDX #$00                        A:5C X:03 Y:69 P:27 SP:FB CYC:2583
CFF2  A1 FF     LDA ($FF,X)                     A:5C X:00 Y:69 P:27 SP:FB CYC:2585
CFF4  C9 5D     CMP #$5D                        A:5D X:00 Y:69 P:25 SP:FB CYC:2591
CFF6  D0 08     BNE $D000                       A:5D X:00 Y:69 P:27 SP:FB CYC:2593
CFF8  A2 81     LDX #$81                        A:5D X:00 Y:69 P:27 SP:FB CYC:2595
CFFA  A1 FF     LDA ($FF,X)                     A:5D X:81 Y:69 P:A5 SP:FB CYC:2597
CFFC  C9 5A     CMP #$5A                        A:5A X:81 Y:69 P:25 SP:FB CYC:2603
CFFE  F0 05     BEQ $D005                       A:5A X:81 Y:69 P:27 SP:FB CYC:2605
D005  A9 AA     LDA #$AA                        A:5A X:81 Y:69 P:27 SP:FB CYC:2608
D007  A2 00     LDX #$00                        A:AA X:81 Y:69 P:A5 SP:FB CYC:2610
D009  81 80     STA ($80,X)                     A:AA X:00 Y:69 P:27 SP:FB CYC:2612
D00B  E8        INX                             A:AA X:00 Y:69 P:27 SP:FB CYC:2618
D00C  E8        INX                             A:AA X:01 Y:69 P:25 SP:FB CYC:2620
D00D  A9 AB     LDA #$AB                        A:AA X:02 Y:69 P:25 SP:FB CYC:2622
D00F  81 80     STA ($80,X)                     A:AB X:02 Y:69 P:A5 SP:FB CYC:2624
D011  E8        INX                             A:AB X:02 Y:69 P:A5 SP:FB CYC:2630
D012  A9 AC     LDA #$AC                        A:AB X:03 Y:69 P:25 SP:FB CYC:2632
D014  81 80     STA ($80,X)                     A:AC X:03 Y:69 P:A5 SP:FB CYC:2634
D016  A2 00     LDX #$00                        A:AC X:03 Y:69 P:A5 SP:FB CYC:2640
D018  A9 AD     LDA #$AD                        A:AC X:00 Y:69 P:27 SP:FB CYC:2642
D01A  81 FF     STA ($FF,X)                     A:AD X:00 Y:69 P:A5 SP:FB CYC:2644
D01C  AD 00 02  LDA $0200                       A:AD X:00 Y:69 P:A5 SP:FB CYC:2650
D01F  C9 AA     CMP #$AA                        A:AA X:00 Y:69 P:A5 SP:FB CYC:2654
D021  D0 15     BNE $D038                       A:AA X:00 Y:69 P:27 SP:FB CYC:2656
D023  AD 00 03  LDA $0300                       A:AA X:00 Y:69 P:27 SP:FB CYC:2658
D026  C9 AB     CMP #$AB                        A:AB X:00 Y:69 P:A5 SP:FB CYC:2662
D028  D0 0E     BNE $D038                       A:AB X:00 Y:69 P:27 SP:FB CYC:2664
D02A  AD 03 03  LDA $0303                       A:AB X:00 Y:69 P:27 SP:FB CYC:2666
D02D  C9 AC     CMP #$AC                        A:AC X:00 Y:69 P:A5 SP:FB CYC:2670
D02F  D0 07     BNE $D038                       A:AC X:00 Y:69 P:27 SP:FB CYC:2672
D031  AD 00 04  LDA $0400                       A:AC X:00 Y:69 P:27 SP:FB CYC:2674
D034  C9 AD     CMP #$AD                        A:AD X:00 Y:69 P:A5 SP:FB CYC:2678
D036  F0 05     BEQ $D03D                       A:AD X:00 Y:69 P:27 SP:FB CYC:2680
D03D  AD FF 07  LDA $07FF                       A:AD X:00 Y:69 P:27 SP:FB CYC:2683
D040  85 00     STA $00                         A:00 X:00 Y:69 P:27 SP:FB CYC:2687
D042  A9 00     LDA #$00                        A:00 X:00 Y:69 P:27 SP:FB CYC:2690
D044  8D 00 03  STA $0300                       A:00 X:00 Y:69 P:27 SP:FB CYC:2692
D047  A9 AA     LDA #$AA                        A:00 X:00 Y:69 P:27 SP:FB CYC:2696
D049  8D 00 02  STA $0200                       A:AA X:00 Y:69 P:A5 SP:FB CYC:2698
D04C  A2 00     LDX #$00                        A:AA X:00 Y:69 P:A5 SP:FB CYC:2702
D04E  A0 5A     LDY #$5A                        A:AA X:00 Y:69 P:27 SP:FB CYC:2704
D050  20 B6 F7  JSR $F7B6                       A:AA X:00 Y:5A P:25 SP:FB CYC:2706
F7B6  18        CLC                             A:AA X:00 Y:5A P:25 SP:F9 CYC:2712
F7B7  A9 FF     LDA #$FF                        A:AA X:00 Y:5A P:24 SP:F9 CYC:2714
F7B9  85 01     STA $01                         A:FF X:00 Y:5A P:A4 SP:F9 CYC:2716
F7BB  24 01     BIT $01                         A:FF X:00 Y:5A P:A4 SP:F9 CYC:2719
F7BD  A9 55     LDA #$55                        A:FF X:00 Y:5A P:E4 SP:F9 CYC:2722
F7BF  60        RTS                             A:55 X:00 Y:5A P:64 SP:F9 CYC:2724
D053  01 80     ORA ($80,X)                     A:55 X:00 Y:5A P:64 SP:FB CYC:2730
D055  20 C0 F7  JSR $F7C0                       A:FF X:00 Y:5A P:E4 SP:FB CYC:2736
F7C0  B0 09     BCS $F7CB                       A:FF X:00 Y:5A P:E4 SP:F9 CYC:2742
F7C2  10 07     BPL $F7CB                       A:FF X:00 Y:5A P:E4 SP:F9 CYC:2744
F7C4  C9 FF     CMP #$FF                        A:FF X:00 Y:5A P:E4 SP:F9 CYC:2746
F7C6  D0 03     BNE $F7CB                       A:FF X:00 Y:5A P:67 SP:F9 CYC:2748
F7C8  50 01     BVC $F7CB                       A:FF X:00 Y:5A P:67 SP:F9 CYC:2750
F7CA  60        RTS                             A:FF X:00 Y:5A P:67 SP:F9 CYC:2752
D058  C8        INY                             A:FF X:00 Y:5A P:67 SP:FB CYC:2758
D059  20 CE F7  JSR $F7CE                       A:FF X:00 Y:5B P:65 SP:FB CYC:2760
F7CE  38        SEC                             A:FF X:00 Y:5B P:65 SP:F9 CYC:2766
F7CF  B8        CLV                             A:FF X:00 Y:5B P:65 SP:F9 CYC:2768
F7D0  A9 00     LDA #$00                        A:FF X:00 Y:5B P:25 SP:F9 CYC:2770
